step,g_front_min,g_rear_min,g_required,g_lead,g_follow,g_available,feasible
5000,5,4.8,218.6,228.4,580.8,109.2,300.0,False
5000,6,136.8,4.5,146.3,88.5,706.2,195.4,False
5000,7,4.8,218.6,228.4,611.0,79.0,300.0,False
5000,8,136.8,4.5,146.3,138.5,656.2,195.4,True
5000,9,4.8,218.6,228.4,641.2,48.8,300.0,False
5000,10,136.8,4.5,146.3,188.5,606.2,195.4,True
5000,11,4.8,218.6,228.4,671.4,18.6,300.0,False
5000,12,136.8,4.5,146.3,238.5,556.2,195.4,True
5000,13,4.8,218.6,228.4,1.5,38.5,950.0,False
5000,14,136.8,4.5,146.3,288.5,506.2,195.4,True
5000,0,15.2,111.8,132.0,15.2,674.8,300.0,False
5000,1,15.2,111.8,132.0,140.2,549.8,300.0,True
5000,2,77.4,15.2,97.7,49.8,65.2,875.0,False
5000,3,15.2,111.8,132.0,265.2,424.8,300.0,True
5000,4,77.4,15.2,97.7,99.8,15.2,875.0,False
5000,5,15.2,111.8,132.0,390.2,299.8,300.0,True
5000,6,77.4,15.2,97.7,24.8,90.2,875.0,False
5000,7,15.2,111.8,132.0,515.2,174.8,300.0,True
5000,8,77.4,15.2,97.7,74.8,40.2,875.0,False
5000,9,15.2,111.8,132.0,640.2,49.8,300.0,False
5000,10,77.4,15.2,97.7,999.8,115.2,875.0,True
5000,11,15.2,111.8,132.0,15.2,24.8,950.0,False
5000,12,77.4,15.2,97.7,49.8,65.2,875.0,False
5000,13,15.2,111.8,132.0,40.2,999.8,950.0,True
5000,14,77.4,15.2,97.7,99.8,15.2,875.0,False
5100,0,4.5,222.0,231.5,631.2,58.8,300.0,False
5100,1,4.5,222.0,231.5,644.2,45.8,300.0,False
5100,2,136.8,4.8,146.6,15.5,4.7,969.8,False
5100,3,4.8,218.6,228.4,674.5,15.5,300.0,False
5100,4,136.8,4.8,146.6,5.1,15.0,969.8,False
5100,5,4.8,218.6,228.4,4.7,35.3,950.0,False
5100,6,136.8,4.8,146.6,25.0,995.2,969.8,False
5100,7,4.8,218.6,228.4,34.9,5.1,950.0,False
5100,8,136.8,4.5,146.3,14.6,781.2,194.2,False
5100,9,4.8,218.6,228.4,15.0,25.0,950.0,False
5100,10,136.8,4.5,146.3,64.6,731.2,194.2,False
5100,11,4.8,218.6,228.4,995.2,44.8,950.0,False
5100,12,136.8,4.5,146.3,114.6,681.2,194.2,False
5100,13,4.8,218.6,228.4,25.4,14.6,950.0,False
5100,14,136.8,4.5,146.3,164.6,631.2,194.2,True
5100,0,15.2,111.8,132.0,95.5,594.5,300.0,True
5100,1,15.2,111.8,132.0,220.5,469.5,300.0,True
5100,2,77.4,15.2,97.7,94.5,20.5,875.0,True
5100,3,15.2,111.8,132.0,345.5,344.5,300.0,True
5100,4,77.4,15.2,97.7,19.5,95.5,875.0,False
5100,5,15.2,111.8,132.0,470.5,219.5,300.0,True
5100,6,77.4,15.2,97.7,69.5,45.5,875.0,False
5100,7,15.2,111.8,132.0,595.5,94.5,300.0,False
5100,8,77.4,15.2,97.7,119.5,995.5,875.0,True
5100,9,15.2,111.8,132.0,20.5,19.5,950.0,False
5100,10,77.4,15.2,97.7,44.5,70.5,875.0,False
5100,11,15.2,111.8,132.0,995.5,44.5,950.0,False
5100,12,77.4,15.2,97.7,94.5,20.5,875.0,True
5100,13,15.2,111.8,132.0,20.5,19.5,950.0,False
5100,14,77.4,15.2,97.7,19.5,95.5,875.0,False
5200,0,4.5,222.0,231.5,6.2,33.8,950.0,False
5200,1,4.5,222.0,231.5,18.1,21.9,950.0,False
5200,2,136.8,4.5,146.3,740.7,56.2,193.1,True
5200,3,4.8,218.6,228.4,998.4,41.6,950.0,False
5200,4,136.8,4.5,146.3,790.7,6.2,193.1,True
5200,5,4.8,218.6,228.4,28.6,11.4,950.0,False
5200,6,138.7,4.8,148.4,21.9,998.4,969.7,False
5200,7,4.8,218.6,228.4,8.7,31.3,950.0,False
5200,8,136.8,4.8,146.6,11.4,8.7,969.8,False
5200,9,4.8,218.6,228.4,38.9,1.1,950.0,False
5200,10,136.8,4.8,146.6,1.1,19.1,969.8,False
5200,11,4.8,218.6,228.4,19.1,20.9,950.0,False
5200,12,136.8,4.8,146.6,20.9,999.3,969.8,False
5200,13,4.8,218.6,228.4,999.3,40.7,950.0,False
5200,14,136.8,4.5,146.3,40.7,756.2,193.1,False
5200,0,15.2,111.8,132.0,175.7,514.3,300.0,True
5200,1,15.2,111.8,132.0,300.7,389.3,300.0,True
5200,2,77.4,15.2,97.7,14.3,100.7,875.0,False
5200,3,15.2,111.8,132.0,425.7,264.3,300.0,True
5200,4,77.4,15.2,97.7,64.3,50.7,875.0,False
5200,5,15.2,111.8,132.0,550.7,139.3,300.0,True
5200,6,77.4,15.2,97.7,114.3,0.7,875.0,False
5200,7,15.2,111.8,132.0,675.7,14.3,300.0,False
5200,8,77.4,15.2,97.7,39.3,75.7,875.0,False
5200,9,15.2,111.8,132.0,0.7,39.3,950.0,False
5200,10,77.4,15.2,97.7,89.3,25.7,875.0,True
5200,11,15.2,111.8,132.0,25.7,14.3,950.0,False
5200,12,77.4,15.2,97.7,14.3,100.7,875.0,False
5200,13,15.2,111.8,132.0,50.7,639.3,300.0,True
5200,14,77.4,15.2,97.7,64.3,50.7,875.0,False
5300,0,4.5,222.0,231.5,31.2,8.8,950.0,False
5300,1,4.5,222.0,231.5,41.9,998.1,950.0,True
5300,2,136.8,4.5,146.3,616.8,181.2,192.0,True
5300,3,4.8,218.6,228.4,22.3,17.7,950.0,False
5300,4,136.8,4.5,146.3,666.8,131.2,192.0,True
5300,5,4.8,218.6,228.4,2.4,37.6,950.0,False
5300,6,136.8,4.5,146.3,716.8,81.2,192.0,True
5300,7,4.8,218.6,228.4,32.6,7.4,950.0,False
5300,8,136.8,4.5,146.3,766.8,31.2,192.0,True
5300,9,4.8,218.6,228.4,12.8,677.2,300.0,True
5300,10,138.7,4.8,148.4,998.1,22.3,969.7,True
5300,11,4.8,218.6,228.4,43.0,647.0,300.0,True
5300,12,136.8,4.8,146.6,17.7,2.4,969.8,False
5300,13,4.8,218.6,228.4,73.2,616.8,300.0,True
5300,14,136.8,4.8,146.6,7.4,12.8,969.8,False
5300,0,15.2,111.8,132.0,256.0,434.0,300.0,True
5300,1,15.2,111.8,132.0,381.0,309.0,300.0,True
5300,2,77.4,15.2,97.7,59.0,56.0,875.0,False
5300,3,15.2,111.8,132.0,506.0,184.0,300.0,True
5300,4,77.4,15.2,97.7,109.0,6.0,875.0,False
5300,5,15.2,111.8,132.0,631.0,59.0,300.0,False
5300,6,77.4,15.2,97.7,34.0,81.0,875.0,False
5300,7,15.2,111.8,132.0,6.0,34.0,950.0,False
5300,8,77.4,15.2,97.7,84.0,31.0,875.0,True
5300,9,15.2,111.8,132.0,31.0,9.0,950.0,False
5300,10,77.4,15.2,97.7,9.0,106.0,875.0,False
5300,11,15.2,111.8,132.0,6.0,684.0,300.0,False
5300,12,77.4,15.2,97.7,59.0,56.0,875.0,False
5300,13,15.2,111.8,132.0,131.0,559.0,300.0,True
5300,14,77.4,15.2,97.7,109.0,6.0,875.0,False
5400,0,4.5,222.0,231.5,6.2,683.8,300.0,True
5400,1,4.5,222.0,231.5,15.8,674.2,300.0,True
5400,2,136.8,4.5,146.3,493.0,306.2,190.9,True
5400,3,4.8,218.6,228.4,46.1,643.9,300.0,True
5400,4,136.8,4.5,146.3,543.0,256.2,190.9,True
5400,5,4.8,218.6,228.4,76.3,613.7,300.0,True
5400,6,136.8,4.5,146.3,593.0,206.2,190.9,True
5400,7,4.8,218.6,228.4,106.5,583.5,300.0,True
5400,8,136.8,4.5,146.3,643.0,156.2,190.9,True
5400,9,4.8,218.6,228.4,136.7,553.3,300.0,True
5400,10,136.8,4.5,146.3,693.0,106.2,190.9,True
5400,11,4.8,218.6,228.4,166.9,523.1,300.0,True
5400,12,136.8,4.5,146.3,743.0,56.2,190.9,True
5400,13,4.8,218.6,228.4,197.0,493.0,300.0,True
5400,14,136.8,4.5,146.3,793.0,6.2,190.9,True
5400,0,15.2,111.8,132.0,336.3,353.7,300.0,True
5400,1,15.2,111.8,132.0,461.3,228.7,300.0,True
5400,2,77.4,15.2,97.7,103.7,11.3,875.0,False
5400,3,15.2,111.8,132.0,586.3,103.7,300.0,False
5400,4,77.4,15.2,97.7,28.7,86.3,875.0,False
5400,5,15.2,111.8,132.0,11.3,28.7,950.0,False
5400,6,77.4,15.2,97.7,78.7,36.3,875.0,True
5400,7,15.2,111.8,132.0,36.3,3.7,950.0,False
5400,8,77.4,15.2,97.7,3.7,111.3,875.0,False
5400,9,15.2,111.8,132.0,11.3,28.7,950.0,False
5400,10,77.4,15.2,97.7,53.7,61.3,875.0,False
5400,11,15.2,111.8,132.0,86.3,603.7,300.0,True
5400,12,77.4,15.2,97.7,103.7,11.3,875.0,False
5400,13,15.2,111.8,132.0,211.3,478.7,300.0,True
5400,14,77.4,15.2,97.7,28.7,86.3,875.0,False
5500,0,4.5,222.0,231.5,131.2,558.8,300.0,True
5500,1,4.5,222.0,231.5,139.7,550.3,300.0,True
5500,2,136.8,4.5,146.3,369.1,431.2,189.7,True
5500,3,4.8,218.6,228.4,170.0,520.0,300.0,True
5500,4,136.8,4.5,146.3,419.1,381.2,189.7,True
5500,5,4.8,218.6,228.4,200.2,489.8,300.0,True
5500,6,136.8,4.5,146.3,469.1,331.2,189.7,True
5500,7,4.8,218.6,228.4,230.4,459.6,300.0,True
5500,8,136.8,4.5,146.3,519.1,281.2,189.7,True
5500,9,4.8,218.6,228.4,260.5,429.5,300.0,True
5500,10,136.8,4.5,146.3,569.1,231.2,189.7,True
5500,11,4.8,218.6,228.4,290.7,399.3,300.0,True
5500,12,136.8,4.5,146.3,619.1,181.2,189.7,True
5500,13,4.8,218.6,228.4,320.9,369.1,300.0,True
5500,14,136.8,4.5,146.3,669.1,131.2,189.7,True
5500,0,15.2,111.8,132.0,416.5,273.5,300.0,True
5500,1,15.2,111.8,132.0,541.5,148.5,300.0,True
5500,2,77.4,15.2,97.7,23.5,91.5,875.0,False
5500,3,15.2,111.8,132.0,666.5,23.5,300.0,False
5500,4,77.4,15.2,97.7,73.5,41.5,875.0,False
5500,5,15.2,111.8,132.0,41.5,998.5,950.0,True
5500,6,77.4,15.2,97.7,998.5,116.5,875.0,True
5500,7,15.2,111.8,132.0,16.5,23.5,950.0,False
5500,8,77.4,15.2,97.7,48.5,66.5,875.0,False
5500,9,15.2,111.8,132.0,41.5,648.5,300.0,True
5500,10,77.4,15.2,97.7,98.5,16.5,875.0,True
5500,11,15.2,111.8,132.0,166.5,523.5,300.0,True
5500,12,77.4,15.2,97.7,23.5,91.5,875.0,False
5500,13,15.2,111.8,132.0,291.5,398.5,300.0,True
5500,14,77.4,15.2,97.7,73.5,41.5,875.0,False
5600,0,4.5,222.0,231.5,256.2,433.8,300.0,True
5600,1,4.5,222.0,231.5,263.6,426.4,300.0,True
5600,2,136.8,4.5,146.3,245.2,556.2,188.6,True
5600,3,4.8,218.6,228.4,293.9,396.1,300.0,True
5600,4,136.8,4.5,146.3,295.2,506.2,188.6,True
5600,5,4.8,218.6,228.4,324.1,365.9,300.0,True
5600,6,136.8,4.5,146.3,345.2,456.2,188.6,True
5600,7,4.8,218.6,228.4,354.2,335.8,300.0,True
5600,8,136.8,4.5,146.3,395.2,406.2,188.6,True
5600,9,4.8,218.6,228.4,384.4,305.6,300.0,True
5600,10,136.8,4.5,146.3,445.2,356.2,188.6,True
5600,11,4.8,218.6,228.4,414.6,275.4,300.0,True
5600,12,136.8,4.5,146.3,495.2,306.2,188.6,True
5600,13,4.8,218.6,228.4,444.8,245.2,300.0,True
5600,14,136.8,4.5,146.3,545.2,256.2,188.6,True
5600,0,15.2,111.8,132.0,496.8,193.2,300.0,True
5600,1,15.2,111.8,132.0,621.8,68.2,300.0,False
5600,2,77.4,15.2,97.7,68.2,46.8,875.0,False
5600,3,15.2,111.8,132.0,996.8,43.2,950.0,False
5600,4,77.4,15.2,97.7,118.2,996.8,875.0,True
5600,5,15.2,111.8,132.0,21.8,18.2,950.0,False
5600,6,77.4,15.2,97.7,43.2,71.8,875.0,False
5600,7,15.2,111.8,132.0,996.8,693.2,300.0,True
5600,8,77.4,15.2,97.7,93.2,21.8,875.0,True
5600,9,15.2,111.8,132.0,121.8,568.2,300.0,True
5600,10,77.4,15.2,97.7,18.2,96.8,875.0,False
5600,11,15.2,111.8,132.0,246.8,443.2,300.0,True
5600,12,77.4,15.2,97.7,68.2,46.8,875.0,False
5600,13,15.2,111.8,132.0,371.8,318.2,300.0,True
5600,14,77.4,15.2,97.7,118.2,996.8,875.0,True
5700,0,4.5,222.0,231.5,381.2,308.8,300.0,True
5700,1,4.5,222.0,231.5,387.4,302.6,300.0,True
5700,2,136.8,4.5,146.3,121.3,681.2,187.5,False
5700,3,4.8,218.6,228.4,417.8,272.2,300.0,True
5700,4,136.8,4.5,146.3,171.3,631.2,187.5,True
5700,5,4.8,218.6,228.4,447.9,242.1,300.0,True
5700,6,136.8,4.5,146.3,221.3,581.2,187.5,True
5700,7,4.8,218.6,228.4,478.1,211.9,300.0,False
5700,8,136.8,4.5,146.3,271.3,531.2,187.5,True
5700,9,4.8,218.6,228.4,508.3,181.7,300.0,False
5700,10,136.8,4.5,146.3,321.3,481.2,187.5,True
5700,11,4.8,218.6,228.4,538.5,151.5,300.0,False
5700,12,136.8,4.5,146.3,371.3,431.2,187.5,True
5700,13,4.8,218.6,228.4,568.7,121.3,300.0,False
5700,14,136.8,4.5,146.3,421.3,381.2,187.5,True
5700,0,15.2,111.8,132.0,577.1,112.9,300.0,True
5700,1,15.2,111.8,132.0,2.1,37.9,950.0,False
5700,2,77.4,15.2,97.7,112.9,2.1,875.0,False
5700,3,15.2,111.8,132.0,27.1,12.9,950.0,False
5700,4,77.4,15.2,97.7,37.9,77.1,875.0,False
5700,5,15.2,111.8,132.0,2.1,37.9,950.0,False
5700,6,77.4,15.2,97.7,87.9,27.1,875.0,True
5700,7,15.2,111.8,132.0,77.1,612.9,300.0,True
5700,8,77.4,15.2,97.7,12.9,102.1,875.0,False
5700,9,15.2,111.8,132.0,202.1,487.9,300.0,True
5700,10,77.4,15.2,97.7,62.9,52.1,875.0,False
5700,11,15.2,111.8,132.0,327.1,362.9,300.0,True
5700,12,77.4,15.2,97.7,112.9,2.1,875.0,False
5700,13,15.2,111.8,132.0,452.1,237.9,300.0,True
5700,14,77.4,15.2,97.7,37.9,77.1,875.0,False
5800,0,4.5,222.0,231.5,506.2,183.8,300.0,False
5800,1,4.5,222.0,231.5,511.3,178.7,300.0,False
5800,2,136.8,4.5,146.3,997.5,806.2,186.4,True
5800,3,4.8,218.6,228.4,541.6,148.4,300.0,False
5800,4,136.8,4.5,146.3,47.5,756.2,186.4,False
5800,5,4.8,218.6,228.4,571.8,118.2,300.0,False
5800,6,136.8,4.5,146.3,97.5,706.2,186.4,False
5800,7,4.8,218.6,228.4,602.0,88.0,300.0,False
5800,8,136.8,4.5,146.3,147.5,656.2,186.4,True
5800,9,4.8,218.6,228.4,632.2,57.8,300.0,False
5800,10,136.8,4.5,146.3,197.5,606.2,186.4,True
5800,11,4.8,218.6,228.4,662.4,27.6,300.0,False
5800,12,136.8,4.5,146.3,247.5,556.2,186.4,True
5800,13,4.8,218.6,228.4,692.5,997.5,300.0,True
5800,14,136.8,4.5,146.3,297.5,506.2,186.4,True
5800,0,15.2,111.8,132.0,657.3,32.7,300.0,False
5800,1,15.2,111.8,132.0,32.3,7.7,950.0,False
5800,2,77.4,15.2,97.7,32.7,82.3,875.0,False
5800,3,15.2,111.8,132.0,7.3,32.7,950.0,False
5800,4,77.4,15.2,97.7,82.7,32.3,875.0,True
5800,5,15.2,111.8,132.0,32.3,657.7,300.0,True
5800,6,77.4,15.2,97.7,7.7,107.3,875.0,False
5800,7,15.2,111.8,132.0,157.3,532.7,300.0,True
5800,8,77.4,15.2,97.7,57.7,57.3,875.0,False
5800,9,15.2,111.8,132.0,282.3,407.7,300.0,True
5800,10,77.4,15.2,97.7,107.7,7.3,875.0,False
5800,11,15.2,111.8,132.0,407.3,282.7,300.0,True
5800,12,77.4,15.2,97.7,32.7,82.3,875.0,False
5800,13,15.2,111.8,132.0,532.3,157.7,300.0,True
5800,14,77.4,15.2,97.7,82.7,32.3,875.0,True
5900,0,4.5,222.0,231.5,631.2,58.8,300.0,False
5900,1,4.5,222.0,231.5,637.2,52.8,300.0,False
5900,2,138.7,4.5,148.2,23.7,996.3,970.0,False
5900,3,4.5,222.0,231.5,666.3,23.7,300.0,False
5900,4,138.5,4.5,148.0,13.6,6.4,970.0,False
5900,5,4.5,221.6,231.1,996.3,43.7,950.0,False
5900,6,138.0,4.7,147.7,3.6,16.5,969.9,False
5900,7,4.5,221.6,231.2,26.4,13.6,950.0,False
5900,8,137.6,4.5,147.1,23.5,781.2,185.3,False
5900,9,4.5,221.4,231.0,6.4,33.6,950.0,False
5900,10,137.6,4.5,147.1,73.5,731.2,185.3,False
5900,11,4.6,220.9,230.4,36.4,3.6,950.0,False
5900,12,137.6,4.5,147.1,123.5,681.2,185.3,False
5900,13,4.7,220.1,229.7,16.5,23.5,950.0,False
5900,14,137.6,4.5,147.1,173.5,631.2,185.3,True
5900,0,15.2,111.8,132.0,37.6,2.4,950.0,False
5900,1,15.2,111.8,132.0,12.6,27.4,950.0,False
5900,2,77.4,15.2,97.7,77.4,37.6,875.0,False
5900,3,15.2,111.8,132.0,37.6,2.4,950.0,False
5900,4,77.4,15.2,97.7,2.4,112.6,875.0,False
5900,5,15.2,111.8,132.0,112.6,577.4,300.0,True
5900,6,77.4,15.2,97.7,52.4,62.6,875.0,False
5900,7,15.2,111.8,132.0,237.6,452.4,300.0,True
5900,8,77.4,15.2,97.7,102.4,12.6,875.0,False
5900,9,15.2,111.8,132.0,362.6,327.4,300.0,True
5900,10,77.4,15.2,97.7,27.4,87.6,875.0,False
5900,11,15.2,111.8,132.0,487.6,202.4,300.0,True
5900,12,77.4,15.2,97.7,77.4,37.6,875.0,False
5900,13,15.2,111.8,132.0,612.6,77.4,300.0,False
5900,14,77.4,15.2,97.7,2.4,112.6,875.0,False
6000,0,4.5,222.0,231.5,6.2,33.8,950.0,False
6000,1,4.5,222.0,231.5,13.1,26.9,950.0,False
6000,2,138.5,4.5,148.0,748.7,56.2,185.1,True
6000,3,4.5,222.0,231.5,41.2,998.8,950.0,True
6000,4,138.5,4.5,148.0,798.7,6.2,185.1,True
6000,5,4.5,221.8,231.4,21.3,18.7,950.0,False
6000,6,138.7,4.5,148.2,998.8,21.3,970.0,True
6000,7,4.5,221.8,231.4,1.3,38.7,950.0,False
6000,8,138.6,4.5,148.1,18.7,1.3,970.0,False
6000,9,4.5,221.8,231.3,31.3,8.7,950.0,False
6000,10,138.5,4.5,148.1,8.7,11.3,970.0,False
6000,11,4.5,221.7,231.3,11.3,28.7,950.0,False
6000,12,138.5,4.5,148.0,998.7,806.2,185.1,True
6000,13,4.5,221.8,231.3,41.3,998.7,950.0,True
6000,14,138.5,4.5,148.0,48.7,756.2,185.1,False
6000,0,15.2,111.8,132.0,17.8,22.2,950.0,False
6000,1,15.2,111.8,132.0,42.8,997.2,950.0,True
6000,2,77.4,15.2,97.7,997.2,117.8,875.0,True
6000,3,15.2,111.8,132.0,67.8,622.2,300.0,True
6000,4,77.4,15.2,97.7,47.2,67.8,875.0,False
6000,5,15.2,111.8,132.0,192.8,497.2,300.0,True
6000,6,77.4,15.2,97.7,97.2,17.8,875.0,True
6000,7,15.2,111.8,132.0,317.8,372.2,300.0,True
6000,8,77.4,15.2,97.7,22.2,92.8,875.0,False
6000,9,15.2,111.8,132.0,442.8,247.2,300.0,True
6000,10,77.4,15.2,97.7,72.2,42.8,875.0,False
6000,11,15.2,111.8,132.0,567.8,122.2,300.0,True
6000,12,77.4,15.2,97.7,997.2,117.8,875.0,True
6000,13,15.2,111.8,132.0,692.8,997.2,300.0,True
6000,14,77.4,15.2,97.7,47.2,67.8,875.0,False
6100,0,4.5,222.0,231.5,31.2,8.8,950.0,False
6100,1,4.5,222.0,231.5,36.9,3.1,950.0,False
6100,2,138.4,4.5,147.9,623.8,181.2,185.0,True
6100,3,4.5,222.0,231.5,16.0,24.0,950.0,False
6100,4,138.4,4.5,147.9,673.8,131.2,185.0,True
6100,5,4.5,221.5,231.0,996.1,43.9,950.0,False
6100,6,138.4,4.5,147.9,723.8,81.2,185.0,True
6100,7,4.5,221.4,230.9,26.1,13.9,950.0,False
6100,8,138.4,4.5,147.9,773.8,31.2,185.0,True
6100,9,4.6,221.3,230.9,6.1,683.9,300.0,True
6100,10,138.7,4.5,148.2,3.1,16.0,970.9,False
6100,11,4.5,221.4,230.9,36.2,653.8,300.0,True
6100,12,138.7,4.5,148.2,24.0,996.1,970.0,False
6100,13,4.5,221.5,231.1,66.2,623.8,300.0,True
6100,14,138.3,4.6,147.9,13.9,6.1,970.0,False
6100,0,15.2,111.8,132.0,998.1,41.9,950.0,False
6100,1,15.2,111.8,132.0,23.1,666.9,300.0,True
6100,2,77.4,15.2,97.7,41.9,73.1,875.0,False
6100,3,15.2,111.8,132.0,148.1,541.9,300.0,True
6100,4,77.4,15.2,97.7,91.9,23.1,875.0,True
6100,5,15.2,111.8,132.0,273.1,416.9,300.0,True
6100,6,77.4,15.2,97.7,16.9,98.1,875.0,False
6100,7,15.2,111.8,132.0,398.1,291.9,300.0,True
6100,8,77.4,15.2,97.7,66.9,48.1,875.0,False
6100,9,15.2,111.8,132.0,523.1,166.9,300.0,True
6100,10,77.4,15.2,97.7,116.9,998.1,875.0,True
6100,11,15.2,111.8,132.0,648.1,41.9,300.0,False
6100,12,77.4,15.2,97.7,41.9,73.1,875.0,False
6100,13,15.2,111.8,132.0,23.1,16.9,950.0,False
6100,14,77.4,15.2,97.7,91.9,23.1,875.0,True
6200,0,4.5,222.0,231.5,6.2,683.8,300.0,True
6200,1,4.5,222.0,231.5,12.8,677.2,300.0,True
6200,2,138.4,4.5,147.9,499.0,306.2,184.8,True
6200,3,4.5,222.0,231.5,40.9,649.1,300.0,True
6200,4,138.4,4.5,147.9,549.0,256.2,184.8,True
6200,5,4.5,221.4,231.0,71.0,619.0,300.0,True
6200,6,138.4,4.5,147.9,599.0,206.2,184.8,True
6200,7,4.5,221.7,231.2,101.0,589.0,300.0,True
6200,8,138.4,4.5,147.9,649.0,156.2,184.8,True
6200,9,4.5,221.7,231.2,131.0,559.0,300.0,True
6200,10,138.4,4.5,147.9,699.0,106.2,184.8,True
6200,11,4.5,221.7,231.2,161.0,529.0,300.0,True
6200,12,138.4,4.5,147.9,749.0,56.2,184.8,True
6200,13,4.5,221.6,231.1,191.0,499.0,300.0,True
6200,14,138.4,4.5,147.9,799.0,6.2,184.8,True
6200,0,15.2,111.8,132.0,28.4,11.6,950.0,False
6200,1,15.2,111.8,132.0,103.4,586.6,300.0,True
6200,2,77.4,15.2,97.7,86.6,28.4,875.0,True
6200,3,15.2,111.8,132.0,228.4,461.6,300.0,True
6200,4,77.4,15.2,97.7,11.6,103.4,875.0,False
6200,5,15.2,111.8,132.0,353.4,336.6,300.0,True
6200,6,77.4,15.2,97.7,61.6,53.4,875.0,False
6200,7,15.2,111.8,132.0,478.4,211.6,300.0,True
6200,8,77.4,15.2,97.7,111.6,3.4,875.0,False
6200,9,15.2,111.8,132.0,603.4,86.6,300.0,False
6200,10,77.4,15.2,97.7,36.6,78.4,875.0,False
6200,11,15.2,111.8,132.0,28.4,11.6,950.0,False
6200,12,77.4,15.2,97.7,86.6,28.4,875.0,True
6200,13,15.2,111.8,132.0,3.4,36.6,950.0,False
6200,14,77.4,15.2,97.7,11.6,103.4,875.0,False
6300,0,4.5,222.0,231.5,131.2,558.8,300.0,True
6300,1,4.5,222.0,231.5,136.7,553.3,300.0,True
6300,2,138.3,4.5,147.8,374.1,431.2,184.7,True
6300,3,4.5,222.0,231.5,165.7,524.3,300.0,True
6300,4,138.3,4.5,147.8,424.1,381.2,184.7,True
6300,5,4.5,221.4,231.0,195.7,494.3,300.0,True
6300,6,138.3,4.5,147.8,474.1,331.2,184.7,True
6300,7,4.6,221.3,230.9,225.7,464.3,300.0,True
6300,8,138.3,4.5,147.8,524.1,281.2,184.7,True
6300,9,4.6,221.3,230.8,255.8,434.2,300.0,True
6300,10,138.3,4.5,147.8,574.1,231.2,184.7,True
6300,11,4.6,221.2,230.8,285.8,404.2,300.0,True
6300,12,138.3,4.5,147.8,624.1,181.2,184.7,True
6300,13,4.6,221.3,230.8,315.9,374.1,300.0,True
6300,14,138.3,4.5,147.8,674.1,131.2,184.7,True
6300,0,15.2,111.8,132.0,58.6,631.4,300.0,True
6300,1,15.2,111.8,132.0,183.6,506.4,300.0,True
6300,2,77.4,15.2,97.7,6.4,108.6,875.0,False
6300,3,15.2,111.8,132.0,308.6,381.4,300.0,True
6300,4,77.4,15.2,97.7,56.4,58.6,875.0,False
6300,5,15.2,111.8,132.0,433.6,256.4,300.0,True
6300,6,77.4,15.2,97.7,106.4,8.6,875.0,False
6300,7,15.2,111.8,132.0,558.6,131.4,300.0,True
6300,8,77.4,15.2,97.7,31.4,83.6,875.0,False
6300,9,15.2,111.8,132.0,683.6,6.4,300.0,False
6300,10,77.4,15.2,97.7,81.4,33.6,875.0,True
6300,11,15.2,111.8,132.0,8.6,31.4,950.0,False
6300,12,77.4,15.2,97.7,6.4,108.6,875.0,False
6300,13,15.2,111.8,132.0,33.6,6.4,950.0,False
6300,14,77.4,15.2,97.7,56.4,58.6,875.0,False
6400,0,4.5,222.0,231.5,256.2,433.8,300.0,True
6400,1,4.5,222.0,231.5,262.6,427.4,300.0,True
6400,2,138.4,4.5,147.9,249.4,556.2,184.5,True
6400,3,4.5,222.0,231.5,290.4,399.6,300.0,True
6400,4,138.4,4.5,147.9,299.4,506.2,184.5,True
6400,5,4.6,221.1,230.6,320.5,369.5,300.0,True
6400,6,138.4,4.5,147.9,349.4,456.2,184.5,True
6400,7,4.6,221.2,230.8,350.6,339.4,300.0,True
6400,8,138.4,4.5,147.9,399.4,406.2,184.5,True
6400,9,4.5,221.4,231.0,380.6,309.4,300.0,True
6400,10,138.4,4.5,147.9,449.4,356.2,184.5,True
6400,11,4.5,221.5,231.1,410.6,279.4,300.0,True
6400,12,138.4,4.5,147.9,499.4,306.2,184.5,True
6400,13,4.5,221.5,231.1,440.6,249.4,300.0,True
6400,14,138.4,4.5,147.9,549.4,256.2,184.5,True
6400,0,15.2,111.8,132.0,138.9,551.1,300.0,True
6400,1,15.2,111.8,132.0,263.9,426.1,300.0,True
6400,2,77.4,15.2,97.7,51.1,63.9,875.0,False
6400,3,15.2,111.8,132.0,388.9,301.1,300.0,True
6400,4,77.4,15.2,97.7,101.1,13.9,875.0,False
6400,5,15.2,111.8,132.0,513.9,176.1,300.0,True
6400,6,77.4,15.2,97.7,26.1,88.9,875.0,False
6400,7,15.2,111.8,132.0,638.9,51.1,300.0,False
6400,8,77.4,15.2,97.7,76.1,38.9,875.0,False
6400,9,15.2,111.8,132.0,13.9,26.1,950.0,False
6400,10,77.4,15.2,97.7,1.1,113.9,875.0,False
6400,11,15.2,111.8,132.0,38.9,1.1,950.0,False
6400,12,77.4,15.2,97.7,51.1,63.9,875.0,False
6400,13,15.2,111.8,132.0,13.9,676.1,300.0,False
6400,14,77.4,15.2,97.7,101.1,13.9,875.0,False
6500,0,4.5,222.0,231.5,381.2,308.8,300.0,True
6500,1,4.5,222.0,231.5,386.4,303.6,300.0,True
6500,2,138.1,4.5,147.6,124.6,681.2,184.2,False
6500,3,4.5,222.0,231.5,415.2,274.8,300.0,True
6500,4,138.1,4.5,147.6,174.6,631.2,184.2,True
